INSURANCE TYPE,VEHICLE TYPE,VEHICLE USE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE MAKE YEAR,SUM INSURED,POLICY PREMIUM,VEHICLE AGE,PREMIUM RATE,VEHICLE AGE BAND,LOG POLICY PREMIUM
Third Party,Bike,Private,Bajaj ,Pulsar NS200,2018,850000.0,1200.0,7,0.0014117647058823,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 180,2006,285000.0,1200.0,19,0.0042105263157894,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,V15 ,2019,465000.0,1200.0,6,0.0025806451612903,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,CT100 ,2023,535000.0,1200.0,2,0.0022429906542056,0-3 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2012,475000.0,1200.0,13,0.0025263157894736,13+ Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2015,100000.0,1200.0,10,0.012,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,Ray ZR,2018,520000.0,1200.0,7,0.0023076923076923,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar NS200,2016,690000.0,1200.0,9,0.0017391304347826,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Pleasure ,2015,345000.0,1200.0,10,0.0034782608695652,8-12 Years,7.0909098220799835
Third Party,Bike,Private,TVS ,Ntorq,2020,540000.0,1200.0,5,0.0022222222222222,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 150,2011,340000.0,1200.0,14,0.0035294117647058,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar RS200,2017,1140000.0,1200.0,8,0.0010526315789473,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar NS200,2018,835000.0,1200.0,7,0.0014371257485029,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,Ray ZR,2018,550000.0,1200.0,7,0.0021818181818181,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar NS200,2017,710000.0,1200.0,8,0.0016901408450704,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover 125,2023,620000.0,1200.0,2,0.0019354838709677,0-3 Years,7.0909098220799835
Third Party,Bike,Private,KTM ,RC ,2019,1250000.0,1200.0,6,0.00096,4-7 Years,7.0909098220799835
Third Party,Bike,Private,TVS ,Flame ,2007,145000.0,1200.0,18,0.0082758620689655,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover 125,2013,300000.0,1200.0,12,0.004,8-12 Years,7.0909098220799835
Third Party,Bike,Private,TVS ,Ntorq,2017,570000.0,1200.0,8,0.0021052631578947,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 135,2010,270000.0,1200.0,15,0.0044444444444444,13+ Years,7.0909098220799835
Third Party,Bike,Private,Demak ,DTM ,2016,340000.0,1200.0,9,0.0035294117647058,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,Ray ZR,2018,545000.0,1200.0,7,0.0022018348623853,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Platina ,2012,225000.0,1200.0,13,0.0053333333333333,13+ Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2018,580000.0,1200.0,7,0.0020689655172413,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2014,395000.0,1200.0,11,0.0030379746835443,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover ,2010,205000.0,1200.0,15,0.0058536585365853,13+ Years,7.0909098220799835
Third Party,Bike,Private,Honda ,CD 90 ,2010,130000.0,1200.0,15,0.0092307692307692,13+ Years,7.0909098220799835
Third Party,Bike,Private,Hero ,HF Deluxe,2015,382000.0,1200.0,10,0.0031413612565445,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 150,2019,330000.0,1200.0,6,0.0036363636363636,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Platina ,2019,600000.0,1200.0,6,0.002,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 135,2015,269000.0,1200.0,10,0.0044609665427509,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,CT100 ,2012,250000.0,1200.0,13,0.0048,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,CT100 ,2014,350000.0,1200.0,11,0.0034285714285714,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2018,598000.0,1200.0,7,0.0020066889632107,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar RS200,2008,280000.0,1200.0,17,0.0042857142857142,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 150,2018,650000.0,1200.0,7,0.0018461538461538,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Hunk ,2017,300000.0,1200.0,8,0.004,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Pleasure ,2010,220000.0,1200.0,15,0.0054545454545454,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar NS200,2019,835000.0,1200.0,6,0.0014371257485029,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,FZ ,2018,830000.0,1200.0,7,0.0014457831325301,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Platina ,2018,200000.0,1200.0,7,0.006,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,CT100 ,2014,330000.0,1200.0,11,0.0036363636363636,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 150,2010,380000.0,1200.0,15,0.0031578947368421,13+ Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,R15 ,2019,1220000.0,1200.0,6,0.000983606557377,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 150,2017,670000.0,1200.0,8,0.0017910447761194,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Ducati ,Monster ,2014,1280000.0,1200.0,11,0.0009375,8-12 Years,7.0909098220799835
Third Party,Bike,Private,TVS ,Ntorq ,2018,550000.0,1200.0,7,0.0021818181818181,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Platina ,2008,200000.0,1200.0,17,0.006,13+ Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2014,435000.0,1200.0,11,0.0027586206896551,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Karizma ,2010,340000.0,1200.0,15,0.0035294117647058,13+ Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2018,580000.0,1200.0,7,0.0020689655172413,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Suzuki ,GN 125,2023,300000.0,1200.0,2,0.004,0-3 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,CD 125,2002,525000.0,1200.0,23,0.0022857142857142,13+ Years,7.0909098220799835
Third Party,Bike,Private,Honda ,CD 125,1989,320000.0,1200.0,36,0.00375,13+ Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,Ray ZR,2018,460000.0,1200.0,7,0.0026086956521739,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Navi ,2017,355000.0,1200.0,8,0.0033802816901408,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Hunk ,2016,440000.0,1200.0,9,0.0027272727272727,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,FZ S,2019,940000.0,1200.0,6,0.0012765957446808,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,R15 ,2017,850000.0,1200.0,8,0.0014117647058823,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Maestro Edge,2018,370000.0,1200.0,7,0.0032432432432432,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,CT100 ,2006,185000.0,1200.0,19,0.0064864864864864,13+ Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Pleasure ,2014,325000.0,1200.0,11,0.0036923076923076,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Jade ,2007,785000.0,1200.0,18,0.0015286624203821,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Boxer ,2003,155000.0,1200.0,22,0.0077419354838709,13+ Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dio ,2013,425000.0,1200.0,12,0.0028235294117647,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,MT 15,2020,1195000.0,1200.0,5,0.0010041841004184,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 180,2008,230000.0,1200.0,17,0.0052173913043478,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover 125,2017,385000.0,1200.0,8,0.0031168831168831,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,FZ ,2011,495000.0,1200.0,14,0.0024242424242424,13+ Years,7.0909098220799835
Third Party,Bike,Private,KTM ,Duke ,2020,1350000.0,1200.0,5,0.0008888888888888,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,HF Deluxe,2017,390000.0,1200.0,8,0.003076923076923,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Dream ,2014,290000.0,1200.0,11,0.0041379310344827,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,HF Deluxe,2018,385000.0,1200.0,7,0.0031168831168831,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Pleasure ,2019,485000.0,1200.0,6,0.0024742268041237,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 135,2013,260000.0,1200.0,12,0.0046153846153846,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Boxer ,2001,120000.0,1200.0,24,0.01,13+ Years,7.0909098220799835
Third Party,Bike,Private,Suzuki ,GN 125,2016,580000.0,1200.0,9,0.0020689655172413,8-12 Years,7.0909098220799835
Third Party,Bike,Private,TVS ,Apache ,2017,250000.0,1200.0,8,0.0048,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,HF Deluxe,2008,150000.0,1200.0,17,0.008,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Platina ,2014,350000.0,1200.0,11,0.0034285714285714,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Hero ,Pleasure ,2012,295000.0,1200.0,13,0.0040677966101694,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 150,2017,560000.0,1200.0,8,0.0021428571428571,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,Ray ZR,2017,430000.0,1200.0,8,0.0027906976744186,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Suzuki ,GN 125,1997,325000.0,1200.0,28,0.0036923076923076,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover 125,2024,660000.0,1200.0,1,0.0018181818181818,0-3 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 180,2010,220000.0,1200.0,15,0.0054545454545454,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Pulsar 150 ,2014,400000.0,1200.0,11,0.003,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,FZ S,2019,985000.0,1200.0,6,0.0012182741116751,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Aprilia ,Dorsoduro ,2009,2570000.0,1200.0,16,0.0004669260700389,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Platina ,2009,230000.0,1200.0,16,0.0052173913043478,13+ Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,Ray ZR,2017,460000.0,1200.0,8,0.0026086956521739,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Honda ,Stunner ,2015,350000.0,1200.0,10,0.0034285714285714,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover ,2009,358000.0,1200.0,16,0.0033519553072625,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,XCD ,2010,170000.0,1200.0,15,0.0070588235294117,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover ,2014,318000.0,1200.0,11,0.0037735849056603,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,Ray ZR,2018,250000.0,1200.0,7,0.0048,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Yamaha ,TW ,2016,865000.0,1200.0,9,0.0013872832369942,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Discover ,2016,350000.0,1200.0,9,0.0034285714285714,8-12 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Boxer ,2003,138000.0,1200.0,22,0.008695652173913,13+ Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,CT100 ,2018,430000.0,1200.0,7,0.0027906976744186,4-7 Years,7.0909098220799835
Third Party,Bike,Private,Bajaj ,Avenger ,2016,469000.0,1200.0,9,0.0025586353944562,8-12 Years,7.0909098220799835
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,730000.0,2160.0,18,0.002958904109589,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1295000.0,2160.0,9,0.0016679536679536,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,1025000.0,2160.0,15,0.0021073170731707,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,1996,360000.0,2160.0,29,0.006,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1110000.0,2160.0,12,0.0019459459459459,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,455000.0,2160.0,9,0.0047472527472527,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,600000.0,2160.0,19,0.0036,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1365000.0,2160.0,8,0.0015824175824175,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,300000.0,2160.0,11,0.0072,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,100000.0,2160.0,15,0.0216,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1265000.0,2160.0,10,0.0017075098814229,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,590000.0,2160.0,17,0.0036610169491525,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,560000.0,2160.0,19,0.0038571428571428,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,100000.0,2160.0,15,0.0216,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1110000.0,2160.0,11,0.0019459459459459,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,145000.0,2160.0,16,0.0148965517241379,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1185000.0,2160.0,10,0.0018227848101265,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1145000.0,2160.0,12,0.001886462882096,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1190000.0,2160.0,9,0.0018151260504201,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,530000.0,2160.0,19,0.0040754716981132,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2017,1350000.0,2160.0,8,0.0016,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1270000.0,2160.0,11,0.0017007874015748,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1240000.0,2160.0,13,0.0017419354838709,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1300000.0,2160.0,10,0.0016615384615384,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,750000.0,2160.0,15,0.00288,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,890000.0,2160.0,16,0.0024269662921348,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2004,645000.0,2160.0,21,0.0033488372093023,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1140000.0,2160.0,10,0.0018947368421052,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,900000.0,2160.0,14,0.0024,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Piaggio ,Ape ,2014,1300000.0,2160.0,11,0.0016615384615384,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,280000.0,2160.0,20,0.0077142857142857,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1360000.0,2160.0,10,0.0015882352941176,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,145000.0,2160.0,19,0.0148965517241379,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1050000.0,2160.0,13,0.0020571428571428,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1090000.0,2160.0,11,0.0019816513761467,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2007,600000.0,2160.0,18,0.0036,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1295000.0,2160.0,10,0.0016679536679536,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,780000.0,2160.0,9,0.0027692307692307,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2006,295000.0,2160.0,19,0.007322033898305,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,440000.0,2160.0,27,0.0049090909090909,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,TVS ,King ,2015,890000.0,2160.0,10,0.0024269662921348,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,995000.0,2160.0,13,0.0021708542713567,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,720000.0,2160.0,16,0.003,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,750000.0,2160.0,16,0.00288,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,TVS ,King ,2016,865000.0,2160.0,9,0.0024971098265895,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,950000.0,2160.0,14,0.0022736842105263,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,450000.0,2160.0,27,0.0048,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2008,715000.0,2160.0,17,0.003020979020979,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,955000.0,2160.0,14,0.002261780104712,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2004,650000.0,2160.0,21,0.0033230769230769,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,975000.0,2160.0,14,0.0022153846153846,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1300000.0,2160.0,11,0.0016615384615384,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,1020000.0,2160.0,14,0.0021176470588235,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,775000.0,2160.0,20,0.0027870967741935,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2005,770000.0,2160.0,20,0.0028051948051948,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1110000.0,2160.0,12,0.0019459459459459,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,750000.0,2160.0,16,0.00288,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1195000.0,2160.0,10,0.0018075313807531,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1300000.0,2160.0,10,0.0016615384615384,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,980000.0,2160.0,13,0.002204081632653,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1350000.0,2160.0,10,0.0016,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1175000.0,2160.0,10,0.0018382978723404,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,1998,400000.0,2160.0,27,0.0054,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1135000.0,2160.0,9,0.0019030837004405,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1080000.0,2160.0,12,0.002,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1300000.0,2160.0,9,0.0016615384615384,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,820000.0,2160.0,16,0.0026341463414634,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1130000.0,2160.0,10,0.0019115044247787,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,1120000.0,2160.0,15,0.0019285714285714,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1190000.0,2160.0,9,0.0018151260504201,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2011,1025000.0,2160.0,14,0.0021073170731707,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1400000.0,2160.0,10,0.0015428571428571,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2016,1230000.0,2160.0,9,0.0017560975609756,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2009,820000.0,2160.0,16,0.0026341463414634,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2013,1050000.0,2160.0,12,0.0020571428571428,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1230000.0,2160.0,10,0.0017560975609756,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2010,850000.0,2160.0,15,0.0025411764705882,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2014,1150000.0,2160.0,11,0.0018782608695652,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,1045000.0,2160.0,13,0.002066985645933,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,1995,335000.0,2160.0,30,0.0064477611940298,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2015,1230000.0,2160.0,10,0.0017560975609756,8-12 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,960000.0,2160.0,13,0.00225,13+ Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2020,1700000.0,2160.0,5,0.0012705882352941,4-7 Years,7.6783263565068856
Third Party,Three wheeler,Private,Bajaj ,RE ,2012,985000.0,2160.0,13,0.0021928934010152,13+ Years,7.6783263565068856
